timestamp,service,metric,value
2026-06-22T16:00:00Z,ai-memory-svc,dynamodb_write_throttle_ratio,0.0047
2026-06-22T16:00:00Z,ai-memory-svc,dynamodb_consumed_write_capacity,320.0
2026-06-22T16:00:00Z,ai-agent-svc,memory_persist_error_ratio,0.0023
2026-06-22T16:01:00Z,ai-memory-svc,dynamodb_write_throttle_ratio,0.004
2026-06-22T16:01:00Z,ai-memory-svc,dynamodb_consumed_write_capacity,320.0
2026-06-22T16:01:00Z,ai-agent-svc,memory_persist_error_ratio,0.0023
2026-06-22T16:02:00Z,ai-memory-svc,dynamodb_write_throttle_ratio,0.0043
2026-06-22T16:02:00Z,ai-memory-svc,dynamodb_consumed_write_capacity,320.0
2026-06-22T16:02:00Z,ai-agent-svc,memory_persist_error_ratio,0.0036
2026-06-22T16:03:00Z,ai-memory-svc,dynamodb_write_throttle_ratio,0.004
2026-06-22T16:03:00Z,ai-memory-svc,dynamodb_consumed_write_capacity,320.0
2026-06-22T16:03:00Z,ai-agent-svc,memory_persist_error_ratio,0.0036
2026-06-22T16:04:00Z,ai-memory-svc,dynamodb_write_throttle_ratio,0.0035
2026-06-22T16:04:00Z,ai-memory-svc,dynamodb_consumed_write_capacity,320.0
2026-06-22T16:04:00Z,ai-agent-svc,memory_persist_error_ratio,0.0031
2026-06-22T16:05:00Z,ai-memory-svc,dynamodb_write_throttle_ratio,0.0036
2026-06-22T16:05:00Z,ai-memory-svc,dynamodb_consumed_write_capacity,320.0
2026-06-22T16:05:00Z,ai-agent-svc,memory_persist_error_ratio,0.0037
2026-06-22T16:06:00Z,ai-memory-svc,dynamodb_write_throttle_ratio,0.0043
2026-06-22T16:06:00Z,ai-memory-svc,dynamodb_consumed_write_capacity,320.0
2026-06-22T16:06:00Z,ai-agent-svc,memory_persist_error_ratio,0.0037
2026-06-22T16:07:00Z,ai-memory-svc,dynamodb_write_throttle_ratio,0.004
2026-06-22T16:07:00Z,ai-memory-svc,dynamodb_consumed_write_capacity,320.0
2026-06-22T16:07:00Z,ai-agent-svc,memory_persist_error_ratio,0.0022
2026-06-22T16:08:00Z,ai-memory-svc,dynamodb_write_throttle_ratio,0.0044
2026-06-22T16:08:00Z,ai-memory-svc,dynamodb_consumed_write_capacity,320.0
2026-06-22T16:08:00Z,ai-agent-svc,memory_persist_error_ratio,0.0031
2026-06-22T16:09:00Z,ai-memory-svc,dynamodb_write_throttle_ratio,0.0039
2026-06-22T16:09:00Z,ai-memory-svc,dynamodb_consumed_write_capacity,320.0
2026-06-22T16:09:00Z,ai-agent-svc,memory_persist_error_ratio,0.0022
