timestamp,service,metric,value
2026-06-18T14:00:00Z,searchservice,search_error_rate_pct,0.3
2026-06-18T14:00:00Z,searchservice,search_result_count_avg,17.42
2026-06-18T14:00:00Z,searchservice,http_server_duration_p99_ms,218.8
2026-06-18T14:00:00Z,frontend,http_server_5xx_rate_pct,0.4
2026-06-18T14:00:00Z,recommendationservice,http_server_5xx_rate_pct,0.0
2026-06-18T14:01:00Z,searchservice,search_error_rate_pct,1.2
2026-06-18T14:01:00Z,searchservice,search_result_count_avg,11.24
2026-06-18T14:01:00Z,searchservice,http_server_duration_p99_ms,126.2
2026-06-18T14:01:00Z,frontend,http_server_5xx_rate_pct,0.2
2026-06-18T14:01:00Z,recommendationservice,http_server_5xx_rate_pct,0.4
2026-06-18T14:02:00Z,searchservice,search_error_rate_pct,1.0
2026-06-18T14:02:00Z,searchservice,search_result_count_avg,14.61
2026-06-18T14:02:00Z,searchservice,http_server_duration_p99_ms,162.6
2026-06-18T14:02:00Z,frontend,http_server_5xx_rate_pct,0.2
2026-06-18T14:02:00Z,recommendationservice,http_server_5xx_rate_pct,0.1
2026-06-18T14:03:00Z,searchservice,search_error_rate_pct,1.3
2026-06-18T14:03:00Z,searchservice,search_result_count_avg,12.74
2026-06-18T14:03:00Z,searchservice,http_server_duration_p99_ms,203.6
2026-06-18T14:03:00Z,frontend,http_server_5xx_rate_pct,0.7
2026-06-18T14:03:00Z,recommendationservice,http_server_5xx_rate_pct,0.4
2026-06-18T14:04:00Z,searchservice,search_error_rate_pct,0.9
2026-06-18T14:04:00Z,searchservice,search_result_count_avg,15.42
2026-06-18T14:04:00Z,searchservice,http_server_duration_p99_ms,188.6
2026-06-18T14:04:00Z,frontend,http_server_5xx_rate_pct,0.0
2026-06-18T14:04:00Z,recommendationservice,http_server_5xx_rate_pct,0.2
2026-06-18T14:05:00Z,searchservice,search_error_rate_pct,0.7
2026-06-18T14:05:00Z,searchservice,search_result_count_avg,12.54
2026-06-18T14:05:00Z,searchservice,http_server_duration_p99_ms,153.3
2026-06-18T14:05:00Z,frontend,http_server_5xx_rate_pct,0.7
2026-06-18T14:05:00Z,recommendationservice,http_server_5xx_rate_pct,0.4
2026-06-18T14:06:00Z,searchservice,search_error_rate_pct,0.9
2026-06-18T14:06:00Z,searchservice,search_result_count_avg,14.11
2026-06-18T14:06:00Z,searchservice,http_server_duration_p99_ms,159.4
2026-06-18T14:06:00Z,frontend,http_server_5xx_rate_pct,0.1
2026-06-18T14:06:00Z,recommendationservice,http_server_5xx_rate_pct,0.3
2026-06-18T14:07:00Z,searchservice,search_error_rate_pct,1.3
2026-06-18T14:07:00Z,searchservice,search_result_count_avg,15.20
2026-06-18T14:07:00Z,searchservice,http_server_duration_p99_ms,217.1
