timestamp,service,metric,value
2026-06-20T09:00:00Z,paymentservice,outbound_call_error_ratio,0.0046
2026-06-20T09:00:00Z,paymentservice,http_server_duration_p99_ms,52.3
2026-06-20T09:00:00Z,checkoutservice,outbound_call_error_ratio,0.0076
2026-06-20T09:00:00Z,checkoutservice,http_server_duration_p99_ms,53.1
2026-06-20T09:00:00Z,emailservice,outbound_call_error_ratio,0.0078
2026-06-20T09:00:00Z,emailservice,http_server_duration_p99_ms,84.9
2026-06-20T09:00:00Z,recommendationservice,outbound_call_error_ratio,0.006
2026-06-20T09:00:00Z,recommendationservice,http_server_duration_p99_ms,51.0
2026-06-20T09:00:00Z,paymentservice,error_rate_5xx_ratio,0.01
2026-06-20T09:00:00Z,coredns,coredns_servfail_ratio,0.002
2026-06-20T09:00:00Z,coredns,coredns_request_duration_p99_ms,9.3
2026-06-20T09:00:00Z,coredns,coredns_forward_healthcheck_failures,0
2026-06-20T09:01:00Z,paymentservice,outbound_call_error_ratio,0.0025
2026-06-20T09:01:00Z,paymentservice,http_server_duration_p99_ms,45.5
2026-06-20T09:01:00Z,checkoutservice,outbound_call_error_ratio,0.0083
2026-06-20T09:01:00Z,checkoutservice,http_server_duration_p99_ms,79.6
2026-06-20T09:01:00Z,emailservice,outbound_call_error_ratio,0.0062
2026-06-20T09:01:00Z,emailservice,http_server_duration_p99_ms,43.2
2026-06-20T09:01:00Z,recommendationservice,outbound_call_error_ratio,0.0058
2026-06-20T09:01:00Z,recommendationservice,http_server_duration_p99_ms,89.8
2026-06-20T09:01:00Z,paymentservice,error_rate_5xx_ratio,0.0058
2026-06-20T09:01:00Z,coredns,coredns_servfail_ratio,0.0039
2026-06-20T09:01:00Z,coredns,coredns_request_duration_p99_ms,20.1
2026-06-20T09:01:00Z,coredns,coredns_forward_healthcheck_failures,0
2026-06-20T09:02:00Z,paymentservice,outbound_call_error_ratio,0.0021
2026-06-20T09:02:00Z,paymentservice,http_server_duration_p99_ms,76.0
2026-06-20T09:02:00Z,checkoutservice,outbound_call_error_ratio,0.0088
2026-06-20T09:02:00Z,checkoutservice,http_server_duration_p99_ms,66.8
2026-06-20T09:02:00Z,emailservice,outbound_call_error_ratio,0.0047
2026-06-20T09:02:00Z,emailservice,http_server_duration_p99_ms,72.0
2026-06-20T09:02:00Z,recommendationservice,outbound_call_error_ratio,0.0031
2026-06-20T09:02:00Z,recommendationservice,http_server_duration_p99_ms,61.7
2026-06-20T09:02:00Z,paymentservice,error_rate_5xx_ratio,0.0051
2026-06-20T09:02:00Z,coredns,coredns_servfail_ratio,0.0038
2026-06-20T09:02:00Z,coredns,coredns_request_duration_p99_ms,20.3
2026-06-20T09:02:00Z,coredns,coredns_forward_healthcheck_failures,0
2026-06-20T09:03:00Z,paymentservice,outbound_call_error_ratio,0.0046
2026-06-20T09:03:00Z,paymentservice,http_server_duration_p99_ms,65.0
2026-06-20T09:03:00Z,checkoutservice,outbound_call_error_ratio,0.0038
2026-06-20T09:03:00Z,checkoutservice,http_server_duration_p99_ms,85.6
2026-06-20T09:03:00Z,emailservice,outbound_call_error_ratio,0.0107
2026-06-20T09:03:00Z,emailservice,http_server_duration_p99_ms,54.9
2026-06-20T09:03:00Z,recommendationservice,outbound_call_error_ratio,0.0084
2026-06-20T09:03:00Z,recommendationservice,http_server_duration_p99_ms,70.4
2026-06-20T09:03:00Z,paymentservice,error_rate_5xx_ratio,0.0024
2026-06-20T09:03:00Z,coredns,coredns_servfail_ratio,0.0031
2026-06-20T09:03:00Z,coredns,coredns_request_duration_p99_ms,15.6
2026-06-20T09:03:00Z,coredns,coredns_forward_healthcheck_failures,0
2026-06-20T09:04:00Z,paymentservice,outbound_call_error_ratio,0.0098
2026-06-20T09:04:00Z,paymentservice,http_server_duration_p99_ms,66.5
2026-06-20T09:04:00Z,checkoutservice,outbound_call_error_ratio,0.002
2026-06-20T09:04:00Z,checkoutservice,http_server_duration_p99_ms,56.2
2026-06-20T09:04:00Z,emailservice,outbound_call_error_ratio,0.0022
2026-06-20T09:04:00Z,emailservice,http_server_duration_p99_ms,86.5
2026-06-20T09:04:00Z,recommendationservice,outbound_call_error_ratio,0.0108
2026-06-20T09:04:00Z,recommendationservice,http_server_duration_p99_ms,81.6
2026-06-20T09:04:00Z,paymentservice,error_rate_5xx_ratio,0.0038
2026-06-20T09:04:00Z,coredns,coredns_servfail_ratio,0.0002
2026-06-20T09:04:00Z,coredns,coredns_request_duration_p99_ms,20.3
2026-06-20T09:04:00Z,coredns,coredns_forward_healthcheck_failures,0
2026-06-20T09:05:00Z,paymentservice,outbound_call_error_ratio,0.0115
2026-06-20T09:05:00Z,paymentservice,http_server_duration_p99_ms,44.3
2026-06-20T09:05:00Z,checkoutservice,outbound_call_error_ratio,0.0069
2026-06-20T09:05:00Z,checkoutservice,http_server_duration_p99_ms,43.5
2026-06-20T09:05:00Z,emailservice,outbound_call_error_ratio,0.0096
2026-06-20T09:05:00Z,emailservice,http_server_duration_p99_ms,78.3
2026-06-20T09:05:00Z,recommendationservice,outbound_call_error_ratio,0.0033
2026-06-20T09:05:00Z,recommendationservice,http_server_duration_p99_ms,63.8
2026-06-20T09:05:00Z,paymentservice,error_rate_5xx_ratio,0.0059
2026-06-20T09:05:00Z,coredns,coredns_servfail_ratio,0.0011
2026-06-20T09:05:00Z,coredns,coredns_request_duration_p99_ms,20.2
2026-06-20T09:05:00Z,coredns,coredns_forward_healthcheck_failures,0
2026-06-20T09:06:00Z,paymentservice,outbound_call_error_ratio,0.0062
2026-06-20T09:06:00Z,paymentservice,http_server_duration_p99_ms,50.6
2026-06-20T09:06:00Z,checkoutservice,outbound_call_error_ratio,0.0074
2026-06-20T09:06:00Z,checkoutservice,http_server_duration_p99_ms,76.5
2026-06-20T09:06:00Z,emailservice,outbound_call_error_ratio,0.004
2026-06-20T09:06:00Z,emailservice,http_server_duration_p99_ms,55.6
2026-06-20T09:06:00Z,recommendationservice,outbound_call_error_ratio,0.012
2026-06-20T09:06:00Z,recommendationservice,http_server_duration_p99_ms,72.5
2026-06-20T09:06:00Z,paymentservice,error_rate_5xx_ratio,0.0049
2026-06-20T09:06:00Z,coredns,coredns_servfail_ratio,0.0021
2026-06-20T09:06:00Z,coredns,coredns_request_duration_p99_ms,9.7
2026-06-20T09:06:00Z,coredns,coredns_forward_healthcheck_failures,0
